CLIENT_GEO,PAGE_URL,PAGE_CONTEXT,PAGE_ENTITY_TYPE,TIMESTAMP,TIMESTAMP_DERIVED,UI_EVENT_SOURCE,UI_EVENT_TYPE,UI_EVENT_ID,USER_AGENT,COMPONENT_NAME,REPORT_ID_DERIVED
India/Rajasthan,/lightning/r/Case/5006P000006Vbq3QAC/view?ws=%2Flightning%2Fr%2FReport%2F00O0b000005yLBGEA2%2Fview%3FqueryScope%3DuserFolders,one:recordHomeFlexipage2Wrapper,Case,20220727070032.074,2022-07-27T07:00:32.073Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36""",,5006P000006Vbq3QAC
China/Fujian,/lightning/r/WorkOrder/0WO6P000002TSsCWAW/view,one:recordHomeFlexipage,WorkOrder,20220727070256.773,2022-07-27T07:02:56.775Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000002TSsCWAW
United States/Texas,/lightning/r/WorkOrder/0WO6P000002KOvYWAW/view,one:recordHomeFlexipage,WorkOrder,20220727070641.258,2022-07-27T07:06:41.259Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000002KOvYWAW
United States/Texas,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727070908.543,2022-07-27T07:09:08.542Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
United States/Texas,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727070908.547,2022-07-27T07:09:08.548Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
India/Rajasthan,/lightning/r/Case/5006P000006jSqGQAU/view,one:recordHomeFlexipage2Wrapper,Case,20220727071040.848,2022-07-27T07:10:40.851Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36""",,5006P000006jSqGQAU
United States/null,/lightning/r/Case/5006P000006NtNkQAK/view,one:recordHomeFlexipage2Wrapper,Case,20220727071048.66,2022-07-27T07:10:48.661Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5006P000006NtNkQAK
China/Fujian,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727071104.92,2022-07-27T07:11:04.916Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71""",,00O0b000004AmRrEAK
China/Fujian,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727071104.92,2022-07-27T07:11:04.917Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71""",,00O0b000004AmRrEAK
India/Karnataka,/lightning/r/WorkOrder/0WO6P000002TTksWAG/view,one:recordHomeFlexipage,WorkOrder,20220727071215.84,2022-07-27T07:12:15.834Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000002TTksWAG
China/Fujian,/lightning/r/WorkOrder/0WO6P000002TUSBWA4/view,one:recordHomeFlexipage,WorkOrder,20220727071220.543,2022-07-27T07:12:20.542Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000002TUSBWA4
China/Fujian,/lightning/r/WorkOrder/0WO6P000002TUSBWA4/view,one:recordHomeFlexipage,WorkOrder,20220727071220.543,2022-07-27T07:12:20.543Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000002TUSBWA4
United States/null,/lightning/r/Task/00T6P00000MpEAVUA3/view?ws=%2Flightning%2Fr%2FCall_Transcript__c%2Fa7Z6P000009gRKDUA2%2Fview%3Fc__recordType%3Dasset%26c__input%3D37160232266%26c__contactFound%3Dfalse,one:recordHomeFlexipage,Task,20220727071220.81,2022-07-27T07:12:20.815Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00T6P00000MpEAVUA3
United States/null,/lightning/r/Case/5006P000006SeBIQA0/view,one:recordHomeFlexipage2Wrapper,Case,20220727071234.37,2022-07-27T07:12:34.373Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5006P000006SeBIQA0
United States/null,/lightning/r/WorkOrder/0WO6P0000024OzJWAU/view?ws=%2Flightning%2Fr%2FAsset%2F02i2R00000M1hDRQAZ%2Fview,one:recordHomeFlexipage,WorkOrder,20220727071311.797,2022-07-27T07:13:11.791Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P0000024OzJWAU
United States/null,/lightning/r/WorkOrder/0WO6P0000024OzJWAU/view?ws=%2Flightning%2Fr%2FAsset%2F02i2R00000M1hDRQAZ%2Fview,one:recordHomeFlexipage,WorkOrder,20220727071311.8,2022-07-27T07:13:11.793Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P0000024OzJWAU
India/Karnataka,/lightning/r/WorkOrder/0WO6P000002TTmtWAG/view,one:recordHomeFlexipage,WorkOrder,20220727071324.613,2022-07-27T07:13:24.613Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000002TTmtWAG
Ireland/null,/lightning/r/WorkOrder/0WO6P000002TRCfWAO/view?ws=%2Flightning%2Fr%2FReport%2F00O2R000004AmwmUAC%2Fview%3FqueryScope%3DuserFolders,one:recordHomeFlexipage,WorkOrder,20220727071403.008,2022-07-27T07:14:03.009Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000002TRCfWAO
United States/Utah,/lightning/r/Case/5006P000006SdW5QAK/view?ws=%2Flightning%2Fr%2FLiveChatTranscript%2F5706P000001dFSgQAM%2Fview%3Fchannel%3DLIVE_AGENT,one:recordHomeFlexipage2Wrapper,Case,20220727071506.203,2022-07-27T07:15:06.203Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71""",,5006P000006SdW5QAK
United States/Utah,/lightning/r/Case/5006P000006SdW5QAK/view?ws=%2Flightning%2Fr%2FLiveChatTranscript%2F5706P000001dFSgQAM%2Fview%3Fchannel%3DLIVE_AGENT,one:recordHomeFlexipage2Wrapper,Case,20220727071506.203,2022-07-27T07:15:06.204Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71""",,5006P000006SdW5QAK
United States/Utah,/lightning/r/Case/5006P000006SdW5QAK/view?ws=%2Flightning%2Fr%2FLiveChatTranscript%2F5706P000001dFSgQAM%2Fview%3Fchannel%3DLIVE_AGENT,one:recordHomeFlexipage2Wrapper,Case,20220727071506.207,2022-07-27T07:15:06.207Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71""",,5006P000006SdW5QAK
India/Karnataka,/lightning/r/WorkOrder/0WO6P000002TTwfWAG/view,one:recordHomeFlexipage,WorkOrder,20220727071537.36,2022-07-27T07:15:37.357Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000002TTwfWAG
United States/null,/lightning/r/WorkOrder/0WO6P000002TTYDWA4/view,one:recordHomeFlexipage,WorkOrder,20220727071548.484,2022-07-27T07:15:48.484Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000002TTYDWA4
United States/Utah,/lightning/r/Case/5006P000006SdW5QAK/view?ws=%2Flightning%2Fr%2FLiveChatTranscript%2F5706P000001dFSgQAM%2Fview%3Fchannel%3DLIVE_AGENT,one:recordHomeFlexipage2Wrapper,Case,20220727071640.465,2022-07-27T07:16:40.464Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71""",,5006P000006SdW5QAK
United States/Utah,/lightning/r/Case/5006P000006SdW5QAK/view?ws=%2Flightning%2Fr%2FLiveChatTranscript%2F5706P000001dFSgQAM%2Fview%3Fchannel%3DLIVE_AGENT,one:recordHomeFlexipage2Wrapper,Case,20220727071640.465,2022-07-27T07:16:40.466Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71""",,5006P000006SdW5QAK
United States/Utah,/lightning/r/Case/5006P000006SdW5QAK/view?ws=%2Flightning%2Fr%2FLiveChatTranscript%2F5706P000001dFSgQAM%2Fview%3Fchannel%3DLIVE_AGENT,one:recordHomeFlexipage2Wrapper,Case,20220727071640.47,2022-07-27T07:16:40.467Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71""",,5006P000006SdW5QAK
China/Fujian,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727071734.504,2022-07-27T07:17:34.506Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71""",,00O0b000004AmRrEAK
China/null,/lightning/r/WorkOrder/0WO6P000002TTihWAG/view,one:recordHomeFlexipage,WorkOrder,20220727071738.312,2022-07-27T07:17:38.312Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36""",,0WO6P000002TTihWAG
China/Fujian,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727071801.176,2022-07-27T07:18:01.176Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
China/Fujian,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727071803.98,2022-07-27T07:18:03.980Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71""",,00O0b000004AmRrEAK
United States/null,/lightning/r/WorkOrder/0WO6P000002TU5CWAW/view,one:recordHomeFlexipage,WorkOrder,20220727071810.367,2022-07-27T07:18:10.369Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000002TU5CWAW
United States/null,/lightning/r/WorkOrder/0WO6P000001oqrtWAA/view,one:recordHomeFlexipage,WorkOrder,20220727071850.723,2022-07-27T07:18:50.723Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000001oqrtWAA
United States/Texas,/lightning/r/WorkOrder/0WO6P000002TTKqWAO/view,one:recordHomeFlexipage,WorkOrder,20220727072043.312,2022-07-27T07:20:43.312Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36""",,0WO6P000002TTKqWAO
United States/Texas,/lightning/r/WorkOrder/0WO6P000002TTKqWAO/view,one:recordHomeFlexipage,WorkOrder,20220727072043.32,2022-07-27T07:20:43.313Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36""",,0WO6P000002TTKqWAO
United States/null,/lightning/r/WorkOrder/0WO6P000002TTgCWAW/view,one:recordHomeFlexipage,WorkOrder,20220727072111.176,2022-07-27T07:21:11.178Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000002TTgCWAW
India/Karnataka,/lightning/r/WorkOrder/0WO6P000002TU4OWAW/view,one:recordHomeFlexipage,WorkOrder,20220727072113.043,2022-07-27T07:21:13.044Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000002TU4OWAW
India/Karnataka,/lightning/r/WorkOrder/0WO6P000001tIi2WAE/view,one:recordHomeFlexipage,WorkOrder,20220727072221.76,2022-07-27T07:22:21.753Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000001tIi2WAE
United States/null,/lightning/r/WorkOrder/0WO6P000002TURNWA4/view,one:recordHomeFlexipage,WorkOrder,20220727072232.426,2022-07-27T07:22:32.423Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71""",,0WO6P000002TURNWA4
United States/null,/lightning/r/WorkOrder/0WO6P0000024OzJWAU/view?ws=%2Flightning%2Fr%2FAsset%2F02i2R00000M1hDRQAZ%2Fview,one:recordHomeFlexipage,WorkOrder,20220727072236.18,2022-07-27T07:22:36.181Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P0000024OzJWAU
United States/Utah,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727072243.266,2022-07-27T07:22:43.266Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
United States/Utah,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727072243.27,2022-07-27T07:22:43.268Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
United States/Utah,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727072256.88,2022-07-27T07:22:56.881Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
United States/Utah,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727072256.88,2022-07-27T07:22:56.882Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
United States/Texas,/lightning/r/WorkOrder/0WO6P000001gTupWAE/view,one:recordHomeFlexipage,WorkOrder,20220727072422.78,2022-07-27T07:24:22.781Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000001gTupWAE
United States/Texas,/lightning/r/WorkOrder/0WO6P000002TTglWAG/view,one:recordHomeFlexipage,WorkOrder,20220727072433.367,2022-07-27T07:24:33.371Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36""",,0WO6P000002TTglWAG
United States/Texas,/lightning/r/WorkOrder/0WO6P000002TTglWAG/view,one:recordHomeFlexipage,WorkOrder,20220727072433.367,2022-07-27T07:24:33.372Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36""",,0WO6P000002TTglWAG
United States/Texas,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727072626.97,2022-07-27T07:26:26.968Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
United States/Texas,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727072626.97,2022-07-27T07:26:26.970Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
United States/Texas,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727072626.97,2022-07-27T07:26:26.972Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
United States/Texas,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727072626.973,2022-07-27T07:26:26.974Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
United States/Texas,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727072626.977,2022-07-27T07:26:26.976Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
United States/Texas,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727072626.977,2022-07-27T07:26:26.978Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
United States/Texas,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727072626.984,2022-07-27T07:26:26.983Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
United States/Texas,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727072626.984,2022-07-27T07:26:26.984Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
United States/Texas,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727072626.99,2022-07-27T07:26:26.987Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
India/Rajasthan,/lightning/r/Case/5006P000006dqADQAY/view?ws=%2Flightning%2Fr%2FAsset%2F02i6P000001RdhRQAS%2Fview,one:recordHomeFlexipage2Wrapper,Case,20220727072709.207,2022-07-27T07:27:09.212Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36""",,5006P000006dqADQAY
United States/null,/lightning/r/Case/5006P000006dp1JQAQ/view,one:recordHomeFlexipage2Wrapper,Case,20220727072752.6,2022-07-27T07:27:52.601Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5006P000006dp1JQAQ
India/Karnataka,/lightning/r/Case/5006P000006XuOjQAK/view?ws=%2Flightning%2Fr%2FDispatchPendingApproval__c%2Fa0L6P000000SGcbUAG%2Fview,one:recordHomeFlexipage2Wrapper,Case,20220727072801.93,2022-07-27T07:28:01.929Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5006P000006XuOjQAK
India/Karnataka,/lightning/r/Case/5006P000006XuOjQAK/view?ws=%2Flightning%2Fr%2FDispatchPendingApproval__c%2Fa0L6P000000SGcbUAG%2Fview,one:recordHomeFlexipage2Wrapper,Case,20220727072801.938,2022-07-27T07:28:01.937Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5006P000006XuOjQAK
India/Rajasthan,/lightning/r/Case/5006P000006sLRRQA2/view,one:recordHomeFlexipage2Wrapper,Case,20220727072807.66,2022-07-27T07:28:07.661Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.115 Safari/537.36""",,5006P000006sLRRQA2
China/Fujian,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727072833.168,2022-07-27T07:28:33.169Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71""",,00O0b000004AmRrEAK
China/Fujian,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727072833.168,2022-07-27T07:28:33.171Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71""",,00O0b000004AmRrEAK
India/Rajasthan,/lightning/r/Case/5006P000006oM5TQAU/view,one:recordHomeFlexipage2Wrapper,Case,20220727072837.8,2022-07-27T07:28:37.802Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36""",,5006P000006oM5TQAU
United States/null,/lightning/r/WorkOrder/0WO6P000002TUHIWA4/view,one:recordHomeFlexipage,WorkOrder,20220727072920.05,2022-07-27T07:29:20.054Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000002TUHIWA4
Sweden/Västra Götaland County,/lightning/r/Task/00T6P00000Ml9AqUAJ/view,one:recordHomeFlexipage,Task,20220727072937.324,2022-07-27T07:29:37.324Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00T6P00000Ml9AqUAJ
India/Karnataka,/lightning/r/WorkOrder/0WO6P000002TTvwWAG/view,one:recordHomeFlexipage,WorkOrder,20220727072940.53,2022-07-27T07:29:40.539Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000002TTvwWAG
India/Rajasthan,/lightning/r/Case/5006P000006ZWm2QAG/view,one:recordHomeFlexipage2Wrapper,Case,20220727072944.246,2022-07-27T07:29:44.250Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36""",,5006P000006ZWm2QAG
India/Rajasthan,/lightning/r/Case/5006P000006wZljQAE/view,one:recordHomeFlexipage2Wrapper,Case,20220727073003.81,2022-07-27T07:30:03.807Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36""",,5006P000006wZljQAE
